藥品代碼,中文名稱,劑型,製造廠名稱,效能名稱,基準方名,發證日期,有效期間,收載日,不再收載日,備註
A036909,〞正和〞銀翹散濃縮顆粒,濃縮顆粒劑,正和製藥股份有限公司新營廠,表裡之劑,銀翹散,19931030,20131030,,,
A036913,〞勝昌〞清上蠲痛湯濃縮散　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,袪風之劑,清上蠲痛湯,19931030,20181030,,,
A036918,"""""""天明""""大黃牡丹湯濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司農科分公司,理血之劑,大黃牡丹皮,20050428,20181106,,,
A036919,"""""""順天堂""""玉屏風散濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,收濇之劑,玉屏風散,20060111,20181106,,,
A036921,“東陽”葛根湯濃縮錠,濃縮錠劑,東陽製藥股份有限公司,發表之劑,葛根湯,19980505,20181006,,,
A036923,〞養生堂〞小青龍湯濃縮顆粒　　　,濃縮顆粒劑,旺霖製藥工業有限公司,發表之劑,小青龍湯,19971122,20130611,,,
A036924,“東陽”麻杏甘石湯濃縮錠,濃縮錠劑,東陽製藥股份有限公司,發表之劑,麻杏甘石湯,20051004,20181108,,,
A036936,“東陽”藿香正氣散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,和解之劑,藿香正氣散,19980421,20181115,,,
A036942,〝正揚〞安中散濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,消導之劑,安中散,19931116,20181116,,,
A036948,”生春”越鞠湯濃縮細粒,濃縮顆粒劑,生春堂製藥工業股份有限公司,理氣之劑,越鞠丸,19980521,20181117,,,
A036957,”復旦”蠲痹湯濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,袪風之劑,蠲痺湯,19980818,20181024,,,
A036958,〞正和〞血府逐湯濃縮顆粒,濃縮顆粒劑,正和製藥股份有限公司新營廠,理血之劑,血府逐瘀湯,20060126,20131124,,,
A036959,〞正和〞身痛逐瘀湯濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,理血之劑,身痛逐瘀湯,19931124,20131124,,,
A036983,〞天一〞解醒湯濃縮錠　　　　　,濃縮錠劑,天一藥廠股份有限公司,消導之劑,葛花解酲湯,19930112,20181201,,,
A036989,〝正揚〞龍膽瀉肝湯濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,清熱瀉火之,龍膽瀉肝湯,19961106,20181203,,,
A036990,”莊松榮”五皮飲濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,利濕之劑,五皮飲,19980107,20181203,,,
A036991,”莊松榮”養心湯濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,補養之劑,養心湯,19980117,20131203,,,
A036992,”莊松榮”八正散濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,利濕之劑,八正散,19980106,20181203,,,
A036996,"""""""晉安""""白虎加人參湯濃縮顆粒""",濃縮顆粒劑,晉安製藥股份有限公司,清暑之劑,白虎加人參,19931203,20181203,,,
A037001,"""""""天明""""麻黃附子細辛湯濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司,發表之劑,麻黃附子細,19990107,20190406,,,
A037009,"""天明""仙方活命飲濃縮細粒(去穿山甲)",濃縮顆粒劑,天明製藥股份有限公司農科分公司,癰瘍之劑,真人活命飲,20011112,20181207,,,
A037010,"""""""天明""""溫清飲濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司,清熱瀉火之,溫清飲(解,20041215,20181207,,,
A037011,"""""""天明""""復元活血湯濃縮細粒(去穿山甲)""",濃縮顆粒劑,天明製藥股份有限公司,理血之劑,復元活血湯,20010211,20130712,,,
A037012,"""""""福隆興""""杏蘇飲（幼科）濃縮散""",濃縮散劑,福隆興製藥有限公司,表裡之劑,兒科杏蘇散,19930712,20130712,,,
A037013,"""""""福隆興""""清心利膈湯濃縮散""",濃縮散劑,福隆興製藥有限公司,清熱瀉火之,清心利膈湯,19930712,20130712,,,
A037014,〝莊松榮〞柴胡疏肝湯濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,和解之劑,柴胡疏肝湯,20110809,20181207,,,
A037015,"""""""順天堂""""濟生腎氣丸濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,補養之劑,濟生腎氣丸,19971027,20181207,,,
A037017,〞勝昌〞葛花解酲湯濃縮散　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,消導之劑,葛花解酲湯,19931207,20181207,,,
A037018,〞勝昌〞葛花解酲湯濃縮顆粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中和廠,消導之劑,葛花解酲湯,19930712,20130712,,,
A037020,〞天一〞溫清飲縮顆粒　　　　　,濃縮顆粒劑,天一藥廠股份有限公司,清熱瀉火之,溫清飲(解,19931207,20181207,,,
A037021,〞正和〞川芎茶調散濃縮顆粒,濃縮顆粒劑,正和製藥股份有限公司新營廠,發表之劑,川芎茶調散,19971230,20130712,,,
A037022,〞港香蘭〞過期飲濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,經產之劑,過期飲,19931207,20181207,,,
A037024,"""""""科達""""木香檳榔丸濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,攻裡之劑,木香檳榔丸,19931207,20181207,,,
A037025,“東陽”逍遙散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,和解之劑,逍遙散,19980804,20181207,,,
A037043,"""""""順天堂""""濟生腎氣丸濃縮膠囊""",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,補養之劑,濟生腎氣丸,19971022,20181213,,,
A037044,"""""""順天堂""""玉屏風散濃縮錠""",濃縮錠劑,順天堂藥廠股份有限公司台中廠,收濇之劑,玉屏風散,20070110,20181213,,,
A037045,"""""""天明""""茵陳五苓散濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司,利濕之劑,茵陳五苓散,19990305,20181213,,,
A037047,"""""""福隆興""""真武湯濃縮散　　　　　""",濃縮散劑,福隆興製藥有限公司,袪寒之劑,真武湯,19931213,20131213,,,
A037051,〞正和〞當歸芍藥散濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,經產之劑,當歸芍藥散,19931213,20131213,,,
A037085,“東陽”銀翹散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,表裡之劑,銀翹散,19931220,20181220,,,
A037090,〞正和〞黃連解毒湯濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,清熱瀉火之,黃連解毒湯,19971230,20131221,,,
A037092,〞正和〞桂枝茯苓丸濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,理血之劑,桂枝茯苓丸,19931221,20131221,,,
A037100,”復旦”茵陳五苓散濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,利濕之劑,茵陳五苓散,19980819,20181228,,,
A037101,〞天一〞清心蓮子飲濃縮顆粒　　　,濃縮顆粒劑,天一藥廠股份有限公司,清熱瀉火之,清心蓮子飲,19971121,20181228,,,
A037102,〞天一〞八正散濃縮顆粒　　　　　,濃縮顆粒劑,天一藥廠股份有限公司,利濕之劑,八正散,19971121,20181228,,,
A037107,"""""""科達""""柴胡疏肝湯濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,和解之劑,柴胡疏肝湯,19931229,20181229,,,
A037108,“東陽”杏蘇散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,表裡之劑,杏蘇飲,19931229,20181229,,,
A037109,”復旦”血府逐瘀湯濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,理血之劑,血府逐瘀湯,19980819,20181229,,,
A037110,"""""""科達""""調胃承氣湯濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,攻裡之劑,調胃承氣湯,19931229,20181229,,,
A037111,"""""""科達""""八珍湯濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,補養之劑,八珍湯(丸),19970603,20181229,,,
A037112,〞天一〞抑肝散濃縮顆粒　　　,濃縮顆粒劑,天一藥廠股份有限公司,安神之劑,抑肝散,19931229,20181229,,,
A037113,〞正和〞獨活寄生湯濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,袪風之劑,獨活寄生湯,19971230,20131229,,,
A037114,〞正和〞荊防敗毒散濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,發表之劑,荊防敗毒散,19971230,20131229,,,
A037118,〝正揚〞十神湯濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,發表之劑,十神湯,19931230,20181230,,,
A037119,"""復旦""正骨紫金丹濃縮細粒",濃縮顆粒劑,復旦製藥廠股份有限公司,理血之劑,正骨紫金丹,19980818,20181230,,,
A037130,"""""""東陽""""獨活寄生湯濃縮錠""",濃縮錠劑,東陽製藥股份有限公司,袪風之劑,獨活寄生湯,19980804,20190106,,,
A037137,〞勝昌〞涼膈散去硝黃加桔梗濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,清熱瀉火之,涼膈散去硝,19940108,20190108,,,
A037145,〞萬國〞杞菊地黃丸濃縮細粒　　　,濃縮顆粒劑,信宏科技製藥有限公司,補養之劑,杞菊地黃丸,19980705,20141201,,,
A037146,〞信宏〞半夏白朮天麻湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,袪痰之劑,半夏天麻白朮湯,19940112,20190112,,,
A037147,〞萬國〞六味地黃丸濃縮細粒　　　,濃縮顆粒劑,信宏科技製藥有限公司,補養之劑,六味地黃丸,19941201,20141201,,,
A037148,〞萬國〞知柏地黃丸濃縮細粒　　　,濃縮顆粒劑,信宏科技製藥有限公司,補養之劑,知柏地黃丸,19941201,20141201,,,
A037149,〞信宏〞養心湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,補養之劑,養心湯,19971117,20190112,,,
A037150,〞萬國〞小柴胡湯濃縮細粒　　　　,濃縮顆粒劑,信宏科技製藥有限公司,和解之劑,小柴胡湯,19941201,20141201,,,
A037152,〞萬國〞酸棗仁湯濃縮細粒,濃縮顆粒劑,信宏科技製藥有限公司,安神之劑,酸棗仁湯,19940113,20140113,,,
A037154,〞勝昌〞小柴胡湯去參濃縮散　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,和解之劑,小柴胡湯去,19940113,20190113,,,
A037155,〞正和〞柴胡桂枝湯濃縮顆粒　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,表裡之劑,柴胡桂枝湯,19940113,20140113,,,
A037168,〞萬國〞半夏瀉心湯濃縮細粒　　　,濃縮顆粒劑,信宏科技製藥有限公司,清熱瀉火之,半夏瀉心湯,19940115,20140115,,,
A037169,〞萬國〞疏經活血湯濃縮細粒,濃縮顆粒劑,信宏科技製藥有限公司,理血之劑,疏經活血湯,19971117,20140115,,,
A037174,〞萬國〞芍藥甘草湯濃縮細粒　　　,濃縮顆粒劑,信宏科技製藥有限公司,和解之劑,芍藥甘草湯,19940118,20140118,,,
A037175,〞信宏〞三黃石膏湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,表裡之劑,三黃石膏湯,19940118,20190118,,,
A037176,〞信宏〞半夏厚朴湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,理氣之劑,半夏厚朴湯,19940118,20190118,,,
A037215,”復旦”桃核承氣湯濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,攻裡之劑,桃仁承氣湯,19940129,20190129,,,
A037220,〞勝昌〞左歸丸濃縮散　　　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,補養之劑,左歸丸,19940203,20190203,,,
A037223,〞勝昌〞右歸丸濃縮散　　　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,補養之劑,右歸丸,19940203,20190203,,,
A037258,“德山”六味地黃丸濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,補養之劑,六味地黃丸,19980915,20190216,,,
A037259,"""""""德山""""炙甘草湯濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,潤燥之劑,炙甘草湯,19980915,20190216,,,
A037260,"""""""德山""""四物湯濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,補養之劑,四物湯,19980915,20190216,,,
A037261,"""""""德山""""小青龍湯濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,發表之劑,小青龍湯,19980915,20190216,,,
A037262,"""""""德山""""平胃散濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,消導之劑,平胃散(丸),19940216,20190216,,,
A037263,“德山”知柏地黃丸濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,補養之劑,知柏地黃丸,19980915,20190216,,,
A037264,"""""""德山""""川芎茶調散濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,發表之劑,川芎茶調散,19980915,20190216,,,
A037265,"""""""德山""""疏經活血湯濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,理血之劑,疏經活血湯,19940216,20190216,,,
A037266,"""""""德山""""獨活寄生湯濃縮細粒""",濃縮顆粒劑,德山製藥股份有限公司,袪風之劑,獨活寄生湯,19980915,20190216,,,
A037268,“東陽”上中下通用痛風丸濃縮錠,濃縮錠劑,東陽製藥股份有限公司,袪風之劑,上中下通用,19980904,20190217,,,
A037269,〞護民〞消能濃縮膠囊(八味地黃丸),濃縮膠囊劑,德山製藥股份有限公司,補養之劑,八味地黃丸,19940217,20190217,,,
A037276,”復旦”身痛逐瘀湯濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,理血之劑,身痛逐瘀湯,19940218,20190218,,,
A037280,“東陽”四逆湯濃縮錠,濃縮錠劑,東陽製藥股份有限公司,袪寒之劑,四逆湯,19940218,20190218,,,
A037281,“東陽”?藤散濃縮錠,濃縮錠劑,東陽製藥股份有限公司,袪風之劑,鉤藤散,19980804,20190218,,,
A037283,〞正和〞鉤藤散濃縮顆粒,濃縮顆粒劑,正和製藥股份有限公司新營廠,袪風之劑,鉤藤散,19971230,20140223,,,
A037284,〞正和〞三痺湯濃縮顆粒　　　　　,濃縮顆粒劑,正和製藥股份有限公司新營廠,袪風之劑,三痺湯,19971230,20140223,,,
A037318,“東陽”正骨紫金丹濃縮顆粒,濃縮顆粒劑,東陽製藥股份有限公司,理血之劑,正骨紫金丹,19980804,20190310,,,
A037320,〞勝昌〞加味平胃散濃縮散(醫方集解),濃縮散劑,勝昌製藥廠股份有限公司中壢廠,消導之劑,加味平胃散,19940310,20190310,,,
A037321,〞勝昌〞生脈散濃縮散　　　　　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,清暑之劑,生脈飲,19940310,20190310,,,
A037323,〝正揚〞一貫煎濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,補養之劑,一貫煎,19940310,20190310,,,
A037326,"""""""天一""""補陽還五湯濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,理血之劑,補陽還五湯,19971121,20190314,,,
A037327,”生春”小半夏加茯苓湯濃縮細粒,濃縮顆粒劑,生春堂製藥工業股份有限公司,利濕之劑,小半夏加茯,19940314,20190314,,,
A037328,"""""""天一""""真人活命飲濃縮顆粒(去穿山甲)""",濃縮顆粒劑,天一藥廠股份有限公司,癰瘍之劑,真人活命飲,20020116,20190314,,,
A037330,〞信宏〞黃耆五物湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,補養之劑,黃耆五物湯,19971117,20190314,,,
A037332,“東陽”黃連解毒湯濃縮錠,濃縮錠劑,東陽製藥股份有限公司,清熱瀉火之,黃連解毒湯,19981004,20190314,,,
A037333,“東陽”清肺飲濃縮錠,濃縮錠劑,東陽製藥股份有限公司,袪痰之劑,清肺飲,19940314,20190314,,,
A037334,〝正揚〞'銀翹散濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,表裡之劑,銀翹散,19940314,20190314,,,
A037338,”復旦”右歸丸濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,補養之劑,右歸丸,19940315,20180315,,,
A037340,〝正揚〞天麻鉤藤飲濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,袪風之劑,天麻鉤藤飲,19940315,20190315,,,
A037347,“東陽”右歸丸濃縮顆粒,濃縮顆粒劑,東陽製藥股份有限公司,補養之劑,右歸丸,19940317,20190317,,,
A037361,"""""""仙豐""""生脈飲濃縮細粒""",濃縮顆粒劑,仙豐股份有限公司蘇澳製藥廠,清暑之劑,生脈飲,19940324,20190324,,,
A037362,"""""""仙豐""""杞菊地黃丸濃縮膠囊""",濃縮膠囊劑,仙豐股份有限公司蘇澳製藥廠,補養之劑,杞菊地黃丸,19940324,20190324,,,
A037367,〞勝昌〞麻黃附子細辛湯濃縮散　　,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,發表之劑,麻黃附子細,19971212,20190325,,,
A037369,”莊松榮”杞菊地黃丸濃縮丸,濃縮丸劑,莊松榮製藥廠有限公司,補養之劑,杞菊地黃丸,19980117,20190326,,,
A037370,"""""""天一""""潤腸丸濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,潤燥之劑,潤腸丸,19940326,20190326,,,
A037371,"""""""天一""""當歸四逆湯濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,袪寒之劑,當歸四逆湯,19940326,20140326,,,
A037372,”生春”當歸散濃縮細粒,濃縮顆粒劑,生春堂製藥工業股份有限公司,經產之劑,當歸散,19940326,20190326,,,
A037373,〞信宏〞六君子湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,補養之劑,六君子湯(丸),19971117,20190326,,,
A037374,〞信宏〞玉女煎濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,清熱瀉火之劑,玉女煎,19980507,20190326,,,
A037403,“德山”葛根湯濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,發表之劑,葛根湯,19980915,20190331,,,
A037404,“德山”辛夷清肺湯濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,祛痰之劑,辛夷清肺湯,19980915,20190331,,,
A037405,〞明通〞五淋散濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,利濕之劑,五淋散,19990824,20190331,,,
A037406,〞明通〞茵陳五苓散濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,利濕之劑,茵陳五苓散,19980624,20190331,,,
A037407,〞明通〞芍藥甘草湯濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,和解之劑,芍藥甘草湯,19940331,20190331,,,
A037408,〞明通〞四逆散濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,和解之劑,四逆散,19940331,20190331,,,
A037409,〞明通〞八仙湯濃縮顆粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,袪風之劑,八仙湯,19940331,20190331,,,
A037410,〞明通〞辛夷清肺湯濃縮細粒,濃縮顆粒劑,明通化學製藥股份有限公司第二廠,袪痰之劑,辛夷清肺湯,19990625,20190331,,,
A037411,〞信宏〞潤腸湯濃縮細粒,濃縮顆粒劑　,信宏科技製藥股份有限公司,潤燥之劑,潤腸湯,19940331,20190331,,,
