藥品代碼,中文名稱,劑型,製造廠名稱,發證日期,有效期間,收載日,不再收載日,備註
A045636,”莊松榮”玉竹濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030704,20180704,,,
A045637,”莊松榮”乾薑濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030704,20180704,,,
A045680,”莊松榮”槐花濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030725,20180725,,,
A045682,”莊松榮”巴戟天濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030725,20180725,,,
A045688,”莊松榮”人參濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030801,20180801,,,
A045714,”莊松榮”佛手柑濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030819,20180819,,,
A045727,〞勝昌〞木通濃縮細粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中壢廠,20030901,20180901,,,
A045767,”莊松榮”艾葉濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030918,20180918,,,
A045768,”莊松榮”仙鶴草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20030918,20180918,,,
A045769,”莊松榮”旱蓮草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20101126,20180918,,,
A045775,"""""""科達""""乾薑濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20030918,20180918,,,
A045776,"""""""科達""""巴戟天濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20030918,20180918,,,
A045783,"""""""科達""""蟬蛻濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20030918,20180925,,,
A045784,"""""""科達""""肉蓯蓉濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20030918,20180925,,,
A045785,"""""""科達""""紫蘇濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20030918,20180925,,,
A045788,“東陽”杭菊濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20030925,20180925,,,
A045817,”莊松榮”合歡皮濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20111223,20181001,,,
A045818,”莊松榮”石斛濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031001,20181001,,,
A045819,”天明”澤蘭濃縮細粒,濃縮顆粒劑,天明製藥股份有限公司,20031001,20181001,,,
A045820,"""天明""魚腥草濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司農科分公司,20031001,20181001,,,
A045882,”復旦”夏枯草濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031031,20181031,,,
A045883,”復旦”山茱萸濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031031,20181031,,,
A045884,”莊松榮”苦參根濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031031,20181031,,,
A045893,”莊松榮”烏藥濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20100923,20181105,,,
A045894,”莊松榮”竹茹濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20100601,20181105,,,
A045895,〝莊松榮〞炙甘草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20130426,20181105,,,
A045896,”莊松榮”草決明濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031105,20181105,,,
A045897,”莊松榮”地膚子濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031105,20181105,,,
A045898,”莊松榮”鵝不食草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031105,20181105,,,
A045899,”莊松榮”馬蹄金濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031105,20181105,,,
A045900,”莊松榮”皂角刺濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20101126,20181105,,,
A045901,”莊松榮”蛇床子濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20101020,20181105,,,
A045911,”復旦”山查濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031105,20181105,,,
A045930,"""""""天明""""懷牛膝濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司,20031117,20181117,,,
A045932,”莊松榮”豨簽草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031117,20181117,,,
A045933,”莊松榮”小茴香濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031117,20181117,,,
A045934,”莊松榮”路路通濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20100923,20181117,,,
A045944,”復旦”麥芽濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031117,20181117,,,
A045945,”復旦”紫菀濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031117,20181117,,,
A045946,”復旦”獨活濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031117,20181117,,,
A045947,”復旦”烏藥濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031117,20181117,,,
A045948,”復旦”黃精濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031117,20181117,,,
A045983,”莊松榮”蘇木濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20111025,20181208,,,
A045984,”莊松榮”小金櫻濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20031208,20181208,,,
A045986,”復旦”蒲公英濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20031208,20181208,,,
A045996,〞港香蘭〞桑白皮濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20031212,20181212,,,
A045998,〞港香蘭〞黃芩濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20031212,20181212,,,
A046054,〞港香蘭〞炙甘草濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20040116,20190116,,,
A046055,〞港香蘭〞三七濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,20040116,20190116,,,
A046065,”莊松榮”紫花地丁濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20040128,20190128,,,
A046066,”莊松榮”白豆蔻濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20040128,20190128,,,
A046081,”莊松榮”川木通濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20040206,20190206,,,
A046127,”天明”山楂濃縮細粒,濃縮顆粒劑,天明製藥股份有限公司,20040219,20190219,,,
A046130,"""""""天明""""淫羊藿濃縮細粒""",濃縮顆粒劑,天明製藥股份有限公司,20040226,20190226,,,
A046159,〞港香蘭〞北茵陳濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20040312,20190312,,,
A046192,.〞港香蘭〞三稜濃縮散.,濃縮散劑,港香蘭藥廠股份有限公司,20040326,20190326,,,
A046193,〝港香蘭〞大葉千斤拔濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20040326,20190326,,,
A046194,〞港香蘭〞白芥子濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20040326,20190326,,,
A046206,〞港香蘭〞烏梅濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,20040401,20190401,,,
A046207,〞港香蘭〞地榆濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,20040401,20190401,,,
A046209,〞港香蘭〞火麻仁濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,20040827,20190827,,,
A046221,”復旦”三七濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20040401,20190401,,,
A046222,”復旦”木瓜濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20040401,20190401,,,
A046228,”復旦”薤白濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20040409,20190409,,,
A046229,”復旦”澤瀉濃縮細粒,濃縮顆粒劑,復旦製藥廠股份有限公司,20040409,20190409,,,
A046264,"""天明""神麴濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040506,20190506,,,
A046265,"""天明""射干濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040506,20190506,,,
A046337,"""""""順天堂""""白花蛇舌草濃縮    顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20040625,20190625,,,
A046355,.〞港香蘭〞白豆蔻濃縮散.,濃縮散劑,港香蘭藥廠股份有限公司,20040630,20190630,,,
A046358,"""""""科達""""炙甘草濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20040630,20190630,,,
A046359,"""""""科達""""生薑濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20040630,20190630,,,
A046379,"""天明""夜交藤濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司農科分公司,20040630,20190630,,,
A046381,"""天明""三七濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040630,20190630,,,
A046390,"""順天堂""淫羊藿濃縮膠囊",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,20040705,20190705,,,
A046392,“德山”白芷濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040705,20190705,,,
A046393,“德山”陳皮濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040705,20190705,,,
A046394,“德山”白朮濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040705,20190705,,,
A046395,“德山”白芍濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040705,20190705,,,
A046396,〞港香蘭〞白前濃縮散,濃縮散劑,港香蘭藥廠股份有限公司,20040705,20190705,,,
A046398,"""天明""金錢草濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040705,20190705,,,
A046407,“德山”半夏濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040712,20190712,,,
A046408,“德山”茯苓濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040712,20190712,,,
A046411,"""天明""熟地黃濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040712,20190712,,,
A046412,"""天明""木瓜濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040712,20190712,,,
A046413,"""天明""地龍濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20040712,20190712,,,
A046416,"""""""順天堂""""十藥錠(魚腥草)""",濃縮錠劑,順天堂藥廠股份有限公司台中廠,20040712,20190525,,,
A046427,“德山”葛根濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040726,20190726,,,
A046428,“德山”當歸濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040726,20190726,,,
A046434,"""順天堂""酸棗仁濃縮膠囊",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,20040730,20190730,,,
A046435,"""順天堂""大蒜濃縮膠囊",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,20040730,20190730,,,
A046436,"""順天堂""柏子仁濃縮膠囊",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,20040730,20190730,,,
A046437,"""順天堂""何首烏濃縮膠囊(450mg)",濃縮膠囊劑,順天堂藥廠股份有限公司台中廠,20040730,20190730,,,
A046501,"""順天堂""紅骨蛇濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20040914,20190914,,,
A046502,"""順天堂""川烏濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20040914,20190914,,,
A046508,“德山”天花粉濃縮細粒,濃縮顆粒劑,德山製藥股份有限公司,20040914,20190914,,,
A046515,"""""""生春""""澤瀉濃縮細粒""",濃縮顆粒劑,生春堂製藥工業股份有限公司,20040914,20190914,,,
A046590,"""天明""升麻濃縮顆粒",濃縮顆粒劑,天明製藥股份有限公司,20041028,20191028,,,
A046591,"""天明""半夏濃縮顆粒",濃縮顆粒劑,天明製藥股份有限公司農科分公司,20041028,20191028,,,
A046592,"""天明""蒼朮濃縮顆粒",濃縮顆粒劑,天明製藥股份有限公司,20041028,20191028,,,
A046597,〝港香蘭〞一枝香濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041028,20191028,,,
A046598,〝港香蘭〞毛冬青濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041028,20191028,,,
A046599,〝港香蘭〞佛手濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司 ,20041028,20191028,,,
A046600,〝港香蘭〞萊菔子濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041028,20191028,,,
A046654,"""順天堂""廣金錢草濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20051019,20191108,,,
A046715,"""科達""當歸尾濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20041215,20191215,,,
A046716,"""科達""山藥濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20041215,20191215,,,
A046717,〝港香蘭〞地膚子濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041215,20191215,,,
A046718,〝港香蘭〞肉桂濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041215,20191215,,,
A046719,〝港香蘭〞浮小麥濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041215,20191215,,,
A046734,〝港香蘭〞荷葉濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041222,20191222,,,
A046735,〝港香蘭〞合歡皮濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041222,20191222,,,
A046760,"""順天堂""鴉膽子濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041223,20191223,,,
A046761,"""天明""丁豎杇濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20041222,20191222,,,
A046763,〝港香蘭〞訶子濃縮散,濃縮散劑,港香蘭藥廠股份有限公司 ,20041222,20191222,,,
A046767,"""""""順天堂""""大黃濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046768,"""""""順天堂""""甘草濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046769,"""""""順天堂""""茵陳濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046770,"""""""順天堂""""辛夷濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046771,"""""""順天堂""""薏苡仁濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046772,"""""""順天堂""""蒼朮濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046773,"""""""順天堂""""茯苓濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046774,"""""""順天堂""""黃耆濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046775,"""""""順天堂""""桔梗濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046776,"""""""順天堂""""川芎濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046777,"""""""順天堂""""魚腥草濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046778,"""""""順天堂""""夏枯草濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046779,"""""""順天堂""""鬱金濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046780,"""""""順天堂""""決明子濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046781,"""""""順天堂""""車前子濃縮散""",濃縮散劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046782,"""""""順天堂""""白茅根濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046783,"""""""順天堂""""胡麻仁濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046784,"""""""順天堂""""續斷濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046785,"""""""順天堂""""款冬花濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046786,"""""""順天堂""""地骨皮濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046787,"""""""順天堂""""黃連濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046788,"""""""順天堂""""淫羊藿濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046789,"""""""順天堂""""蛇床子濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046790,"""""""順天堂""""高良薑濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046791,"""""""順天堂""""菊花濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046792,"""""""順天堂""""艾葉濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046793,"""""""順天堂""""薄荷葉濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046794,"""""""順天堂""""藿香濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046795,"""""""順天堂""""羌活濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046796,"""""""順天堂""""芡實濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046797,"""""""順天堂""""白芥子濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046798,"""""""順天堂""""荷葉濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046800,"""""""順天堂""""柿蒂濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046801,"""""""順天堂""""青皮濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046802,"""""""順天堂""""青蒿濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046803,"""""""順天堂""""栝樓仁濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046804,"""""""順天堂""""澤蘭濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046806,"""""""順天堂""""枸杞子濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046807,"""""""順天堂""""車前子濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046808,"""""""順天堂""""鬱金濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046809,"""""""順天堂""""海藻濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046810,"""""""順天堂""""冬瓜子濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046811,"""""""順天堂""""麥芽濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046812,"""""""順天堂""""薑黃濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046813,"""""""順天堂""""常山濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046814,"""""""順天堂""""大腹皮濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
A046815,"""""""順天堂""""威靈仙濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20041222,20190525,,,
